match_id,date,season,team,opponent,home,corners,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
M2015036,2015-10-04,2015,team_03,team_37,1,8,0.611,0.493,0.772,0.67,0.048,0.506,0.253,0.767,0.641,0.486
M2015036,2015-10-04,2015,team_37,team_03,0,7,0.268,0.432,0.385,0.367,0.314,0.349,0.253,0.563,0.556,0.496
M2015037,2015-10-07,2015,team_03,team_43,1,11,0.582,0.608,0.882,0.6,0.383,0.602,0.434,0.623,0.71,0.544
M2015037,2015-10-07,2015,team_43,team_03,0,8,0.708,0.39,0.901,0.722,0.269,0.514,0.977,0.473,0.435,0.29
M2015038,2015-10-07,2015,team_04,team_05,1,8,0.511,0.242,0.172,0.718,0.365,0.718,0.239,0.718,0.464,0.481
M2015038,2015-10-07,2015,team_05,team_04,0,4,0.609,0.452,0.349,0.652,0.817,0.391,0.74,0.653,0.937,0.429
M2015039,2015-10-08,2015,team_04,team_07,1,10,0.539,0.178,0.389,0.905,-0.021,0.486,0.213,0.594,0.369,0.435
M2015039,2015-10-08,2015,team_07,team_04,0,6,0.634,0.592,0.356,0.656,0.36,0.731,0.23,0.371,0.181,0.679
M2015040,2015-10-11,2015,team_04,team_08,1,10,0.62,0.364,0.359,0.939,0.29,0.341,0.392,0.317,0.467,0.47
M2015040,2015-10-11,2015,team_08,team_04,0,5,0.247,0.58,0.365,0.196,0.05,0.579,0.343,0.365,0.549,0.083
M2015041,2015-10-11,2015,team_04,team_09,1,12,0.707,0.322,0.58,0.865,0.322,0.761,0.412,0.891,0.411,0.48
M2015041,2015-10-11,2015,team_09,team_04,0,8,0.763,0.631,0.559,0.475,0.724,1.145,0.185,0.378,0.512,0.481
M2015042,2015-10-12,2015,team_04,team_10,1,6,0.652,0.397,0.55,0.845,0.477,0.603,0.332,0.314,0.438,0.606
M2015042,2015-10-12,2015,team_10,team_04,0,6,0.562,0.664,0.708,0.528,0.483,0.052,0.493,0.278,0.193,0.422
M2015043,2015-10-16,2015,team_04,team_11,1,7,0.686,0.319,0.478,0.855,0.288,0.498,0.242,0.48,0.338,0.572
M2015043,2015-10-16,2015,team_11,team_04,0,15,0.58,0.514,0.814,0.605,0.615,0.618,0.656,0.776,0.575,0.579
M2015044,2015-10-18,2015,team_04,team_12,1,9,0.625,0.201,0.362,0.809,0.274,0.43,0.426,0.534,0.47,0.524
M2015044,2015-10-18,2015,team_12,team_04,0,5,0.417,0.465,0.241,0.393,0.789,0.144,0.439,0.573,0.728,0.46
M2015045,2015-10-20,2015,team_04,team_13,1,3,0.581,0.216,0.492,0.826,0.092,0.264,0.353,0.203,0.675,0.634
M2015045,2015-10-20,2015,team_13,team_04,0,5,0.63,0.504,0.219,0.49,0.543,0.688,0.536,0.383,0.58,0.505
M2015046,2015-10-21,2015,team_04,team_15,1,7,0.704,0.333,0.311,0.753,0.436,0.509,0.327,0.548,0.639,0.341
M2015046,2015-10-21,2015,team_15,team_04,0,8,0.3,0.651,0.611,0.913,0.455,0.799,0.277,0.513,0.744,0.785
M2015047,2015-10-24,2015,team_04,team_16,1,5,0.578,0.231,0.229,0.805,0.165,0.657,0.175,0.426,0.416,0.43
M2015047,2015-10-24,2015,team_16,team_04,0,3,0.848,0.283,1.015,0.591,0.409,0.353,0.231,0.431,0.156,0.543
M2015048,2015-10-26,2015,team_04,team_17,1,3,0.716,0.285,0.576,0.782,0.082,0.7,0.186,0.343,0.267,0.563
M2015048,2015-10-26,2015,team_17,team_04,0,2,0.678,0.25,0.379,0.931,0.11,0.203,0.219,0.376,0.473,1.084
M2015049,2015-11-02,2015,team_04,team_18,1,7,0.596,0.288,0.394,0.709,0.422,0.75,0.369,0.318,0.621,0.529
M2015049,2015-11-02,2015,team_18,team_04,0,3,0.442,0.612,0.652,0.487,0.778,0.41,0.281,0.589,0.131,0.13
M2015050,2015-11-03,2015,team_04,team_20,1,3,0.653,0.304,0.505,0.771,0.213,0.39,0.333,0.453,0.461,0.469
M2015050,2015-11-03,2015,team_20,team_04,0,5,0.37,0.446,0.165,0.336,0.5,0.681,0.336,0.323,0.424,0.619
M2015051,2015-11-04,2015,team_04,team_27,1,7,0.58,0.075,0.372,0.879,0.114,0.374,0.312,0.571,0.233,0.532
M2015051,2015-11-04,2015,team_27,team_04,0,6,0.197,0.706,0.705,0.412,0.617,0.575,0.715,0.512,0.376,0.334
M2015052,2015-11-05,2015,team_04,team_33,1,7,0.359,0.357,0.386,0.791,0.126,0.616,0.263,0.367,0.23,0.474
M2015052,2015-11-05,2015,team_33,team_04,0,4,0.559,0.236,0.509,0.416,0.842,0.663,0.695,0.371,0.25,0.486
M2015053,2015-11-07,2015,team_04,team_37,1,6,0.595,0.173,0.345,0.631,0.087,0.496,0.139,0.736,0.257,0.427
M2015053,2015-11-07,2015,team_37,team_04,0,6,0.146,0.25,0.23,0.41,0.372,0.467,-0.054,0.661,0.382,0.448
M2015054,2015-11-07,2015,team_04,team_43,1,3,0.627,0.33,0.332,0.597,0.012,0.356,0.157,0.412,0.433,0.596
M2015054,2015-11-07,2015,team_43,team_04,0,5,0.758,0.185,0.827,0.73,0.289,0.354,0.629,0.672,0.625,0.318
M2015055,2015-11-08,2015,team_05,team_07,1,9,0.45,0.684,0.34,0.887,0.596,0.336,0.66,0.224,0.868,0.549
M2015055,2015-11-08,2015,team_07,team_05,0,5,0.566,0.396,0.292,0.529,0.327,0.877,0.185,0.229,0.172,0.644
M2015056,2015-11-12,2015,team_05,team_08,1,4,0.187,0.604,0.24,0.699,0.651,0.422,0.966,0.461,0.892,0.3
M2015056,2015-11-12,2015,team_08,team_05,0,8,0.301,0.468,0.405,0.272,-0.56,0.49,0.566,0.236,0.47,0.323
M2015057,2015-11-14,2015,team_05,team_09,1,21,0.611,0.532,0.391,0.703,0.308,0.386,0.871,0.582,0.875,0.479
M2015057,2015-11-14,2015,team_09,team_05,0,2,0.763,0.582,0.457,0.316,0.598,0.812,0.216,0.262,0.631,0.43
M2015058,2015-11-24,2015,team_05,team_10,1,6,0.668,0.647,0.258,0.827,0.555,0.52,0.486,0.358,0.523,0.383
M2015058,2015-11-24,2015,team_10,team_05,0,4,0.626,0.644,0.51,0.662,0.42,-0.065,0.457,0.559,0.155,0.447
M2015059,2015-11-24,2015,team_05,team_11,1,16,0.528,0.465,0.311,0.729,0.555,0.536,0.956,0.536,0.861,0.528
M2015059,2015-11-24,2015,team_11,team_05,0,5,0.676,0.428,0.81,0.368,0.582,0.791,0.438,0.509,0.395,0.617
M2015060,2015-11-25,2015,team_05,team_12,1,3,0.502,0.706,0.357,0.811,0.45,0.522,0.594,0.279,0.727,0.233
M2015060,2015-11-25,2015,team_12,team_05,0,6,0.288,0.527,0.487,0.369,0.779,0.425,0.05,0.247,0.416,0.494
M2015061,2015-11-26,2015,team_05,team_13,1,8,0.542,0.673,0.284,0.617,0.463,0.558,0.623,0.436,0.472,0.59
M2015061,2015-11-26,2015,team_13,team_05,0,3,0.842,0.407,0.436,0.469,0.48,0.527,0.462,0.316,0.537,0.619
M2015062,2015-11-26,2015,team_05,team_15,1,8,0.612,0.47,0.382,0.793,0.44,0.427,0.946,0.362,0.718,0.594
M2015062,2015-11-26,2015,team_15,team_05,0,6,0.1,0.54,0.375,0.872,0.632,0.63,0.64,0.39,0.632,0.661
M2015063,2015-11-28,2015,team_05,team_16,1,5,0.51,0.713,0.153,0.698,0.471,0.483,0.735,0.455,0.641,0.456
M2015063,2015-11-28,2015,team_16,team_05,0,6,0.733,0.352,0.813,0.6,0.507,0.551,0.473,0.574,0.331,0.978
M2015064,2015-12-01,2015,team_05,team_17,1,6,0.487,0.691,0.294,0.742,0.507,0.428,0.621,0.537,0.943,0.51
M2015064,2015-12-01,2015,team_17,team_05,0,2,0.68,0.304,0.569,0.777,0.35,0.489,0.339,0.431,0.725,0.97
M2015065,2015-12-01,2015,team_05,team_18,1,11,0.577,0.607,0.152,0.67,0.587,0.422,0.724,0.666,0.745,0.412
M2015065,2015-12-01,2015,team_18,team_05,0,4,0.259,0.299,0.556,0.548,0.389,0.74,0.598,0.153,0.576,0.18
M2015066,2015-12-02,2015,team_05,team_20,1,7,0.606,0.529,0.454,0.749,0.627,0.74,0.371,0.45,0.587,0.525
M2015066,2015-12-02,2015,team_20,team_05,0,5,0.232,0.607,0.289,0.549,0.415,0.393,0.518,0.367,0.659,0.674
M2015067,2015-12-03,2015,team_05,team_27,1,10,0.466,0.554,0.459,0.646,0.494,0.528,0.575,0.626,0.868,0.439
M2015067,2015-12-03,2015,team_27,team_05,0,2,0.165,0.633,0.537,0.367,0.405,0.419,0.464,0.436,0.821,0.463
M2015068,2015-12-04,2015,team_05,team_33,1,10,0.528,0.461,0.27,0.85,0.314,0.419,0.652,0.786,0.893,0.343
M2015068,2015-12-04,2015,team_33,team_05,0,1,0.485,0.476,0.515,0.61,1.127,0.658,0.367,0.122,0.402,0.388
M2015069,2015-12-04,2015,team_05,team_37,1,11,0.545,0.633,0.345,0.826,0.456,0.191,0.735,0.296,0.752,0.56
M2015069,2015-12-04,2015,team_37,team_05,0,5,0.225,0.353,0.369,0.479,0.263,0.198,0.035,0.37,0.142,0.533
M2015070,2015-12-05,2015,team_05,team_43,1,12,0.565,0.642,0.365,0.69,0.488,0.46,0.607,0.83,0.784,0.511
M2015070,2015-12-05,2015,team_43,team_05,0,9,0.823,0.441,0.709,0.671,0.209,0.777,0.669,0.697,0.567,0.256
M2015071,2015-12-07,2015,team_07,team_08,1,8,0.534,0.364,0.138,0.57,0.377,0.848,0.585,0.278,0.309,0.747
M2015071,2015-12-07,2015,team_08,team_07,0,4,0.229,0.602,0.268,0.022,-0.254,0.571,0.592,0.586,0.619,0.198
M2015072,2015-12-08,2015,team_07,team_09,1,8,0.578,0.605,0.293,0.633,0.353,0.847,0.52,0.303,0.117,0.728
M2015072,2015-12-08,2015,team_09,team_07,0,10,0.756,0.435,0.512,0.447,0.546,0.875,0.296,0.547,0.588,0.231
M2015073,2015-12-08,2015,team_07,team_10,1,4,0.675,0.722,0.299,0.47,0.383,0.977,0.139,0.618,0.224,0.697
M2015073,2015-12-08,2015,team_10,team_07,0,8,0.535,0.633,0.535,0.5,0.201,-0.102,0.437,0.157,0.386,0.366
M2015074,2015-12-09,2015,team_07,team_11,1,6,0.718,0.64,0.274,0.615,0.54,0.964,0.32,0.439,0.203,0.76
M2015074,2015-12-09,2015,team_11,team_07,0,10,0.762,0.533,0.727,0.616,0.534,0.567,0.639,0.743,0.564,0.615
M2015075,2015-12-10,2015,team_07,team_12,1,6,0.693,0.431,0.351,0.576,0.348,0.999,0.172,0.308,0.624,0.547
M2015075,2015-12-10,2015,team_12,team_07,0,5,0.361,0.556,0.547,0.35,0.916,0.084,0.34,0.667,0.545,0.552
M2015076,2015-12-10,2015,team_07,team_13,1,7,0.522,0.339,0.408,0.565,0.538,0.695,0.325,0.58,0.176,0.583
M2015076,2015-12-10,2015,team_13,team_07,0,8,0.688,0.41,0.395,0.382,0.532,0.587,0.399,0.209,0.666,0.422
M2015077,2015-12-11,2015,team_07,team_15,1,3,0.585,0.501,0.253,0.8,0.4,0.83,0.219,0.254,0.283,0.562
M2015077,2015-12-11,2015,team_15,team_07,0,4,0.251,0.464,0.376,0.78,0.25,1.096,0.305,0.379,0.697,0.651
M2015078,2015-12-13,2015,team_07,team_16,1,6,0.72,0.481,0.253,0.726,0.422,0.763,0.259,0.571,0.09,0.637
M2015078,2015-12-13,2015,team_16,team_07,0,11,0.77,0.318,0.762,0.565,0.551,0.655,0.143,0.864,0.166,0.741
M2015079,2015-12-14,2015,team_07,team_17,1,0,0.79,0.372,0.231,0.689,0.409,0.851,0.314,0.572,0.274,0.646
M2015079,2015-12-14,2015,team_17,team_07,0,4,0.794,0.338,0.529,0.776,-0.087,0.343,0.141,0.177,0.65,0.978
M2015080,2015-12-14,2015,team_07,team_18,1,4,0.543,0.29,0.454,0.683,0.79,1.009,0.246,0.421,0.335,0.55
M2015080,2015-12-14,2015,team_18,team_07,0,7,0.48,0.352,0.407,0.615,0.53,0.415,0.273,0.594,0.874,-0.1
M2015081,2015-12-16,2015,team_07,team_20,1,14,0.48,0.492,0.216,0.86,0.289,1.204,0.37,0.78,0.121,0.683
M2015081,2015-12-16,2015,team_20,team_07,0,2,0.33,0.705,0.389,0.467,0.567,0.64,0.443,0.491,0.361,0.776
M2015082,2015-12-18,2015,team_07,team_27,1,8,0.671,0.582,0.465,0.543,0.497,0.932,0.522,0.656,0.163,0.685
M2015082,2015-12-18,2015,team_27,team_07,0,8,0.359,0.583,0.51,0.396,0.342,0.555,0.564,0.512,0.541,0.222
M2015083,2015-12-20,2015,team_07,team_33,1,8,0.531,0.362,0.292,0.718,0.681,0.929,0.557,0.358,0.388,0.713
M2015083,2015-12-20,2015,team_33,team_07,0,3,0.483,0.318,0.387,0.407,1.134,0.547,0.41,0.471,0.507,0.662
M2015084,2015-12-21,2015,team_07,team_37,1,9,0.589,0.534,0.263,0.56,0.49,0.834,0.502,0.748,0.284,0.632
M2015084,2015-12-21,2015,team_37,team_07,0,7,0.325,0.379,0.475,0.396,0.611,0.266,-0.048,0.693,0.383,0.515
M2015085,2015-12-21,2015,team_07,team_43,1,4,0.524,0.616,0.369,0.627,0.37,0.905,0.542,0.411,0.286,0.56
M2015085,2015-12-21,2015,team_43,team_07,0,2,0.742,-0.007,0.665,0.659,0.259,0.4,0.656,0.496,0.568,0.158
M2015086,2015-12-22,2015,team_08,team_09,1,6,0.351,0.441,0.289,0.146,-0.021,0.565,0.847,0.377,0.677,0.136
M2015086,2015-12-22,2015,team_09,team_08,0,7,0.785,0.469,0.741,0.365,0.738,0.877,0.575,0.557,0.573,0.367
M2015087,2015-12-23,2015,team_08,team_10,1,7,0.475,0.647,0.414,0.246,-0.219,0.743,0.438,0.486,0.563,-0.109
M2015087,2015-12-23,2015,team_10,team_08,0,6,0.61,0.6,0.703,0.698,0.249,-0.161,0.463,0.69,0.311,0.634
M2015088,2015-12-23,2015,team_08,team_11,1,5,0.513,0.51,0.526,-0.008,-0.467,0.715,0.711,0.449,0.467,0.093
M2015088,2015-12-23,2015,team_11,team_08,0,6,0.721,0.322,0.926,0.637,0.696,0.859,0.551,0.726,0.305,0.658
M2015089,2015-12-24,2015,team_08,team_12,1,5,0.479,0.488,0.502,0.284,-0.013,0.733,0.717,0.277,0.254,0.171
M2015089,2015-12-24,2015,team_12,team_08,0,12,0.533,0.421,0.436,0.296,1.031,0.317,0.134,0.637,0.529,0.377
M2015090,2015-12-25,2015,team_08,team_13,1,7,0.388,0.495,0.361,0.034,-0.229,0.295,0.522,0.519,0.757,0.135
M2015090,2015-12-25,2015,team_13,team_08,0,5,0.771,0.47,0.395,0.399,0.627,0.463,0.49,0.457,0.478,0.421
M2015091,2015-12-27,2015,team_08,team_15,1,5,0.398,0.584,0.5,0.116,-0.181,0.666,0.705,0.21,0.491,-0.03
M2015091,2015-12-27,2015,team_15,team_08,0,1,0.071,0.511,0.598,1.022,0.231,0.815,0.307,0.389,0.741,0.577
M2015092,2015-12-28,2015,team_08,team_16,1,5,0.441,0.56,0.369,0.012,-0.025,0.739,0.678,0.541,0.674,0.069
M2015092,2015-12-28,2015,team_16,team_08,0,7,0.724,0.237,0.735,0.503,0.547,0.232,0.276,0.612,0.447,0.8
M2015093,2015-12-28,2015,team_08,team_17,1,2,0.312,0.444,0.313,0.24,-0.034,0.625,0.186,0.1,0.394,0.275
M2015093,2015-12-28,2015,team_17,team_08,0,0,0.812,0.39,0.56,0.799,0.259,0.266,0.155,0.345,0.652,0.93
M2015094,2015-12-28,2015,team_08,team_18,1,6,0.486,0.333,0.446,0.055,-0.143,0.46,0.856,0.257,0.418,0.162
M2015094,2015-12-28,2015,team_18,team_08,0,8,0.316,0.448,0.552,0.601,0.559,0.233,0.482,0.713,0.585,0.071
M2015095,2015-12-31,2015,team_08,team_20,1,8,0.428,0.544,0.626,0.041,-0.011,0.713,0.616,0.543,0.505,0.061
M2015095,2015-12-31,2015,team_20,team_08,0,1,0.453,0.635,0.18,0.511,0.629,0.268,0.268,0.503,0.403,0.748
M2015096,2016-01-03,2015,team_08,team_27,1,4,0.192,0.391,0.361,0.217,-0.277,0.418,0.489,0.426,0.711,0.129
M2015096,2016-01-03,2015,team_27,team_08,0,2,0.314,0.705,0.264,0.371,0.557,0.173,0.344,0.366,0.744,0.332
M2015097,2016-01-07,2015,team_08,team_33,1,8,0.27,0.509,0.283,0.027,-0.106,0.655,0.625,0.468,0.677,0.14
M2015097,2016-01-07,2015,team_33,team_08,0,4,0.627,0.453,0.361,0.504,0.882,0.696,0.536,0.516,0.557,0.418
M2015098,2016-01-11,2015,team_08,team_37,1,8,0.418,0.443,0.517,0.232,-0.253,0.652,0.629,0.202,0.67,0.296
M2015098,2016-01-11,2015,team_37,team_08,0,3,0.198,0.35,0.146,0.301,0.475,0.234,0.275,0.354,0.694,0.341
M2015099,2016-01-14,2015,team_08,team_43,1,5,0.336,0.492,0.421,0.054,0.102,0.65,0.341,0.506,0.528,0.202
M2015099,2016-01-14,2015,team_43,team_08,0,1,0.614,0.123,0.816,0.525,0.259,0.473,0.564,0.378,0.679,0.421
M2015100,2016-01-16,2015,team_09,team_10,1,7,0.876,0.508,0.662,0.452,0.591,0.915,0.516,0.313,0.488,0.444
M2015100,2016-01-16,2015,team_10,team_09,0,7,0.716,0.514,0.517,0.547,0.367,0.013,0.642,0.326,0.253,0.365
M2015101,2016-01-16,2015,team_09,team_11,1,4,0.655,0.322,0.689,0.413,0.559,0.821,0.287,0.545,0.614,0.294
M2015101,2016-01-16,2015,team_11,team_09,0,12,0.593,0.428,0.7,0.772,0.881,0.513,0.511,0.473,0.499,0.473
M2015102,2016-01-18,2015,team_09,team_12,1,2,0.733,0.439,0.398,0.284,0.566,0.885,0.439,0.353,0.52,0.296
M2015102,2016-01-18,2015,team_12,team_09,0,4,0.398,0.564,0.35,0.2,0.91,-0.192,0.519,0.421,0.392,0.535
M2015103,2016-01-19,2015,team_09,team_13,1,8,0.618,0.467,0.738,0.333,0.941,1.099,0.676,0.418,0.534,0.35
M2015103,2016-01-19,2015,team_13,team_09,0,7,0.59,0.668,0.688,0.371,0.397,0.494,0.745,0.707,0.588,0.371
M2015104,2016-01-24,2015,team_09,team_15,1,4,0.578,0.455,0.675,0.38,0.728,0.875,0.425,0.851,0.459,0.263
M2015104,2016-01-24,2015,team_15,team_09,0,1,0.131,0.521,0.515,0.891,0.275,0.609,0.287,0.276,0.754,0.775
M2015105,2016-01-25,2015,team_09,team_16,1,2,0.895,0.593,0.562,0.337,0.745,1.012,0.169,0.522,0.475,0.318
M2015105,2016-01-25,2015,team_16,team_09,0,3,0.711,0.266,0.779,0.501,0.591,0.465,0.257,0.576,0.208,0.667
M2015106,2016-01-26,2015,team_09,team_17,1,10,0.862,0.391,0.54,0.266,0.696,0.945,0.668,0.61,0.424,0.532
M2015106,2016-01-26,2015,team_17,team_09,0,5,0.74,0.265,0.596,0.968,0.182,0.283,0.443,0.246,0.389,1.044
M2015107,2016-01-27,2015,team_09,team_18,1,7,0.808,0.522,0.482,0.36,0.954,1.003,0.434,0.517,0.476,0.456
M2015107,2016-01-27,2015,team_18,team_09,0,3,0.321,0.552,0.612,0.69,0.534,0.555,0.541,0.178,0.504,0.137
M2015108,2016-01-28,2015,team_09,team_20,1,6,0.706,0.445,0.748,0.608,0.568,1.022,0.448,0.413,0.614,0.58
M2015108,2016-01-28,2015,team_20,team_09,0,0,0.421,0.521,0.125,0.533,0.421,0.794,0.313,0.412,0.419,0.71
M2015109,2016-01-31,2015,team_09,team_27,1,9,0.623,0.532,0.625,0.314,0.365,1.135,0.473,0.575,0.873,0.463
M2015109,2016-01-31,2015,team_27,team_09,0,4,0.383,0.579,0.386,0.152,0.291,0.396,0.456,0.36,0.718,0.33
M2015110,2016-02-02,2015,team_09,team_33,1,2,0.922,0.481,0.676,0.412,0.837,1.152,0.265,0.479,0.331,0.301
M2015110,2016-02-02,2015,team_33,team_09,0,4,0.433,0.595,0.461,0.457,0.915,0.463,0.065,0.568,0.372,0.327
M2015111,2016-02-04,2015,team_09,team_37,1,4,0.909,0.497,0.589,0.238,0.742,1.004,0.199,0.552,0.537,0.157
M2015111,2016-02-04,2015,team_37,team_09,0,3,0.256,0.511,0.271,0.478,0.546,0.512,0.127,0.372,0.3,0.495
M2015112,2016-02-06,2015,team_09,team_43,1,9,0.819,0.546,0.612,0.42,0.622,0.677,0.475,0.604,0.692,0.381
M2015112,2016-02-06,2015,team_43,team_09,0,9,0.673,0.226,0.724,0.739,0.273,1.067,0.785,0.541,0.614,0.418
M2015113,2016-02-07,2015,team_10,team_11,1,10,0.468,0.617,0.885,0.519,0.176,0.176,0.585,0.626,0.609,0.508
M2015113,2016-02-07,2015,team_11,team_10,0,5,0.708,0.351,0.745,0.601,0.795,0.255,0.454,0.26,0.505,0.697
M2015114,2016-02-07,2015,team_10,team_12,1,9,0.771,0.588,0.562,0.406,0.299,-0.023,0.866,0.57,0.233,0.375
M2015114,2016-02-07,2015,team_12,team_10,0,5,0.477,0.491,0.534,0.44,0.749,0.141,0.436,0.371,0.623,0.649
M2015115,2016-02-08,2015,team_10,team_13,1,5,0.392,0.699,0.608,0.58,0.153,-0.131,0.579,0.415,0.295,0.628
M2015115,2016-02-08,2015,team_13,team_10,0,8,0.54,0.641,0.573,0.49,0.604,0.639,0.528,0.653,0.522,0.702
M2015116,2016-02-10,2015,team_10,team_15,1,5,0.534,0.691,0.551,0.71,0.172,-0.161,0.485,0.104,0.326,0.46
M2015116,2016-02-10,2015,team_15,team_10,0,0,0.037,0.446,0.326,0.877,0.458,0.699,0.402,0.286,0.864,0.553
M2015117,2016-02-11,2015,team_10,team_16,1,4,0.574,0.718,0.538,0.499,0.264,-0.224,0.544,0.496,0.566,0.548
M2015117,2016-02-11,2015,team_16,team_10,0,3,0.834,0.218,0.952,0.55,0.518,0.652,0.305,0.442,0.137,0.812
M2015118,2016-02-13,2015,team_10,team_17,1,10,0.478,0.796,0.661,0.582,-0.019,0.026,0.414,0.417,0.388,0.573
M2015118,2016-02-13,2015,team_17,team_10,0,2,0.576,0.38,0.319,0.684,0.272,0.274,0.057,0.388,0.512,1.229
M2015119,2016-02-17,2015,team_10,team_18,1,10,0.403,0.733,0.621,0.551,0.414,-0.314,0.249,0.643,0.178,0.474
M2015119,2016-02-17,2015,team_18,team_10,0,7,0.458,0.431,0.601,0.772,0.547,0.392,0.494,0.694,0.772,0.243
M2015120,2016-02-18,2015,team_10,team_20,1,8,0.357,0.727,0.652,0.595,0.413,-0.043,0.473,0.651,0.218,0.543
M2015120,2016-02-18,2015,team_20,team_10,0,5,0.319,0.423,0.443,0.43,0.504,0.83,0.294,0.5,0.469,0.692
M2015121,2016-02-19,2015,team_10,team_27,1,6,0.196,0.662,0.786,0.68,0.434,0.062,0.466,0.406,0.614,0.421
M2015121,2016-02-19,2015,team_27,team_10,0,3,0.294,0.687,0.498,0.332,0.716,0.52,0.204,0.802,0.595,0.237
M2015122,2016-02-21,2015,team_10,team_33,1,9,0.393,0.703,0.428,0.467,0.187,-0.044,0.337,0.518,0.42,0.345
M2015122,2016-02-21,2015,team_33,team_10,0,8,0.394,0.484,0.131,0.464,0.77,0.397,0.303,0.448,0.315,0.497
M2015123,2016-02-24,2015,team_10,team_37,1,6,0.393,0.559,0.629,0.37,0.509,-0.005,0.472,0.409,0.415,0.476
M2015123,2016-02-24,2015,team_37,team_10,0,2,0.112,0.286,0.387,0.452,0.241,0.376,-0.028,0.628,0.528,0.447
M2015124,2016-02-24,2015,team_10,team_43,1,14,0.482,0.525,0.725,0.561,0.075,-0.016,0.6,0.702,0.255,0.569
M2015124,2016-02-24,2015,team_43,team_10,0,7,0.562,0.133,0.608,0.762,0.161,0.762,0.513,0.258,0.437,0.454
M2015125,2016-02-25,2015,team_11,team_12,1,7,0.71,0.405,0.632,0.48,0.483,0.496,0.372,0.701,0.523,0.684
M2015125,2016-02-25,2015,team_12,team_11,0,8,0.465,0.506,0.398,0.31,0.844,0.045,0.31,0.526,0.686,0.504
M2015126,2016-02-27,2015,team_11,team_13,1,3,0.929,0.434,0.684,0.549,0.826,0.417,0.748,0.447,0.533,0.708
M2015126,2016-02-27,2015,team_13,team_11,0,2,0.827,0.547,0.497,0.604,0.556,0.368,0.312,0.57,0.355,0.642
M2015127,2016-02-27,2015,team_11,team_15,1,4,0.801,0.453,0.639,0.521,0.498,0.415,0.585,0.278,0.531,0.662
M2015127,2016-02-27,2015,team_15,team_11,0,2,0.107,0.55,0.495,0.91,0.537,1.133,0.19,0.442,0.459,0.604
M2015128,2016-02-28,2015,team_11,team_16,1,6,0.887,0.376,0.58,0.453,0.786,0.404,0.669,0.2,0.806,0.74
M2015128,2016-02-28,2015,team_16,team_11,0,5,0.904,0.438,0.768,0.429,0.351,0.537,0.188,0.554,0.554,0.822
M2015129,2016-02-29,2015,team_11,team_17,1,6,0.603,0.341,0.571,0.759,0.753,0.251,0.406,0.484,0.686,0.683
M2015129,2016-02-29,2015,team_17,team_11,0,9,0.557,0.07,0.434,0.903,0.287,0.253,0.236,0.624,0.657,1.122
M2015130,2016-03-01,2015,team_11,team_18,1,12,0.578,0.418,0.726,0.777,0.488,0.394,0.611,0.425,0.506,0.494
M2015130,2016-03-01,2015,team_18,team_11,0,11,0.52,0.461,0.502,0.627,0.319,0.439,0.53,0.643,0.655,0.046
M2015131,2016-03-03,2015,team_11,team_20,1,7,0.846,0.261,0.716,0.588,0.641,0.744,0.576,0.315,0.66,0.79
M2015131,2016-03-03,2015,team_20,team_11,0,7,0.319,0.667,0.348,0.446,0.534,0.519,0.405,0.818,0.287,0.647
M2015132,2016-03-04,2015,team_11,team_27,1,10,0.668,0.565,0.822,0.566,0.362,0.721,0.57,0.307,0.514,0.647
M2015132,2016-03-04,2015,team_27,team_11,0,3,0.348,0.557,0.573,0.16,0.279,0.23,0.214,0.493,0.672,0.27
M2015133,2016-03-05,2015,team_11,team_33,1,11,0.866,0.558,0.628,0.657,0.88,0.369,0.525,0.463,0.604,0.779
M2015133,2016-03-05,2015,team_33,team_11,0,4,0.378,0.52,0.188,0.528,0.962,0.558,0.495,0.214,0.319,0.289
M2015134,2016-03-05,2015,team_11,team_37,1,6,0.779,0.712,0.924,0.508,0.677,0.644,0.651,0.611,0.69,0.78
M2015134,2016-03-05,2015,team_37,team_11,0,6,0.289,0.408,0.414,0.417,0.368,0.26,-0.047,0.334,0.439,0.44
M2015135,2016-03-06,2015,team_11,team_43,1,6,0.691,0.383,0.758,0.618,0.579,0.705,0.534,0.504,0.88,0.564
M2015135,2016-03-06,2015,team_43,team_11,0,8,0.548,0.117,0.801,0.565,0.641,0.974,0.646,0.446,0.43,0.498
M2015136,2016-03-06,2015,team_12,team_13,1,4,0.348,0.593,0.393,0.303,0.887,0.068,0.224,0.323,0.539,0.428
M2015136,2016-03-06,2015,team_13,team_12,0,5,0.794,0.627,0.497,0.393,0.454,0.567,0.566,0.128,0.534,0.451
M2015137,2016-03-06,2015,team_12,team_15,1,4,0.461,0.579,0.229,0.379,0.663,-0.094,0.194,0.345,0.451,0.411
M2015137,2016-03-06,2015,team_15,team_12,0,8,0.237,0.528,0.543,0.975,0.354,0.693,0.347,0.428,0.598,0.663
M2015138,2016-03-09,2015,team_12,team_16,1,1,0.487,0.484,0.453,0.203,0.757,0.037,0.357,0.438,0.293,0.337
M2015138,2016-03-09,2015,team_16,team_12,0,1,0.823,0.586,0.828,0.558,0.51,0.4,0.39,0.489,0.265,0.922
M2015139,2016-03-10,2015,team_12,team_17,1,8,0.448,0.321,0.361,0.5,0.76,0.134,0.054,0.54,0.366,0.529
